5.065754724,4.82807519,4.793251259,6.023496191,4.875043654,3.511470806,4.471770984,4.876257147,4.041583386,4.971475552,3.795186979,6.53272093,2.24063035,4.688951171,6.950892944,4.755810005,3.870643867,4.586668504,3.33275916,4.855014182,5.872169647,6.029744727,3.926106389,4.266948338,4.367035658,5.750559891,5.165830761,4.688164141,5.936099375,2.535372003,5.933978133,5.569045261,7.109454352,4.407377565,5.001884524,5.929090909,4.306950673,6.006597094,-1
6.12322206,4.9374264,5.155395513,5.715143863,5.576651437,4.618702648,4.914591877,5.576920228,6.468653345,4.610406587,4.165215548,4.617499783,4.465623324,6.363429739,5.994421533,6.140107027,6.957386867,7.151289988,3.916016407,4.97776235,4.854468775,4.868814933,4.355077185,4.476823413,5.81347091,5.750559891,4.507772186,4.639464448,5.869697344,4.35479735,4.374431471,5.474692627,4.876784534,4.971126032,4.250538409,4.57423879,3.701077706,7.030602275,-1
4.771944054,4.275828698,4.719289045,5.726264767,7.140234495,4.261113342,4.632932547,7.142913741,5.903923341,6.415751411,3.036472937,7.106542052,4.200205381,4.255896369,4.765537378,4.340520899,5.744494474,5.014105418,4.353459342,4.713770749,3.836767904,3.127420242,6.166821975,5.078465295,5.012862162,4.580856165,4.069066469,4.297664751,5.42509447,3.990912281,6.296110154,7.336942131,6.232334066,5.981407936,4.755541535,5.091390545,6.05157283,3.95858673,-1
3.998630969,4.809773732,4.913214362,4.36850353,5.506490658,5.085323273,4.953948756,5.501952987,5.707219632,6.054682446,3.900909427,4.993837012,5.024695163,5.901504617,3.809065968,4.340520899,5.938693537,4.15923159,4.936716589,4.836518917,4.854468775,4.868814933,5.170830345,3.86118986,5.083315802,4.970757407,6.262595052,5.607145386,3.847685754,4.369549448,6.150728686,5.847075492,3.999664249,5.116249399,6.80018834,3.736538427,6.799789446,3.95858673,-1
5.389228462,5.033051518,5.171180132,4.351316679,5.5566055,5.178062556,5.234637233,5.554369922,6.405200535,4.971475552,4.914601138,4.252340887,4.76492441,3.822841566,2.58623543,5.171099112,6.170369612,5.014105418,2.603687601,4.572602806,4.854468775,6.029744727,4.132650283,4.462831741,7.034674681,3.801053681,4.507772186,3.90716536,4.914087627,4.005664378,5.238790384,4.917961809,3.959795145,6.132112972,5.901036432,4.2494162,5.080716149,3.95858673,1
4.826899777,5.220183925,4.941626676,4.452415803,4.995319274,4.766166462,4.857386244,4.996926343,6.275122276,4.971475552,4.874177849,4.066035328,4.188911,4.053804128,4.41442762,5.171099112,6.367975676,4.586668504,4.645087965,4.695350974,5.872169647,6.029744727,5.986583505,4.672706816,5.729142306,6.530362375,6.701300769,5.21574415,4.847685597,4.389218911,6.510217408,4.823776764,5.973184891,5.266954435,3.745535282,4.30925194,3.117103763,4.982591912,1
4.277735235,4.819381997,4.728759816,4.43320697,5.01536521,5.043131077,4.925644663,5.017171507,5.389955585,5.332544516,5.405899574,4.434920335,5.323996248,6.219078138,4.577875266,4.755810005,5.151676282,5.014105418,6.686488329,5.859571299,5.872169647,4.288350036,4.948403443,5.28834037,4.928533558,4.190954923,6.262595052,4.874846298,4.403082722,6.901992837,5.600922405,5.290344674,4.498028048,7.706143343,4.250538409,4.822129714,5.467598886,4.982591912,-1
5.710618726,4.565449269,4.809486867,5.418923429,5.927455328,4.595308955,5.065484805,5.929907694,5.853161094,4.971475552,7.343107966,5.660810914,4.753630029,5.035395012,6.406067456,4.755810005,5.349282346,4.586668504,5.811602459,5.982319467,5.872169647,3.707885139,2.527449387,5.498215445,6.37496881,5.750559891,4.288419328,6.183425088,5.847683502,4.403971008,6.872349429,2.404796442,5.096064606,3.994334134,3.499192294,6.292379332,4.86172592,3.95858673,-1
6.472684301,5.686413564,6.04294208,4.542394024,4.694630224,5.608339408,5.051220737,4.691645304,6.110144972,3.888268658,6.892232819,3.652436987,4.488212086,2.927861642,5.177183302,5.724817921,5.580958421,5.014105418,4.936716589,4.290191431,4.854468775,4.288350036,7.189112551,3.231564635,5.574364465,6.140461133,3.849713611,4.483445061,5.403080627,6.916744934,4.543602634,4.267045946,6.451614138,6.427941375,3.991878271,3.98442935,5.854481624,4.982591912,-1
4.831612011,4.698592375,4.704857393,5.253120866,4.995319274,4.781831882,4.935502553,4.994520977,4.371537995,4.971475552,6.90156127,6.227179813,5.312701868,3.158824203,5.613043692,4.340520899,4.330589016,4.586668504,5.519973836,4.412939599,5.872169647,6.029744727,4.768164973,3.44143971,5.644813702,6.140461133,4.507772186,5.792925697,5.336678597,4.423640471,7.231838151,2.777011718,5.634297508,5.562782838,6.036525076,6.860818864,5.24495882,6.006597094,-1
