6.372420562,6.204640581,6.368818676,3.070050223,3.360580835,7.531230938,5.540662591,3.358890031,3.445550953,3.070141611,5.875033141,3.310699908,6.170847734,2.36001611,4.121789934,3.86934139,3.097580131,5.393856884,6.52246986,5.550003438,3.922675431,4.894909158,6.43411408,5.159049758,3.783642432,4.241615451,4.322042464,5.836428532,5.77671031,5.99079484,5.75822121,4.59357522,5.661718587,4.7225457,4.629700507,3.476652866,6.490745781,5.001002009,1
5.548597918,5.260028817,5.335725757,4.997624417,3.925657086,5.04173815,5.016044599,3.925333707,4.004965894,3.822523049,5.248120334,4.175271442,4.762165608,4.10106661,6.495513004,5.607033926,4.303181995,3.351030723,6.236801437,5.545426696,3.922675431,6.024918212,3.917884803,5.775033328,5.028753611,4.637638714,5.178049454,6.426806184,5.292923342,6.770264253,5.085897488,5.012754845,7.043607604,6.657219266,5.072568908,4.364374001,5.717206038,7.005019084,1
4.273314031,4.367084285,4.352053059,4.595141132,5.698445327,4.657708988,4.740109984,5.696674982,5.15742181,6.079667364,3.938786816,5.686358857,5.06889478,6.364432259,4.373269639,3.86934139,5.545216883,4.985291652,5.808298803,6.575943925,5.837919109,3.764900104,7.009139573,5.341044903,5.378314259,3.845592187,5.178049454,5.304995083,4.458690833,5.469583365,3.630099753,5.993638525,4.836710219,4.816515559,3.965397906,5.729079627,5.201512876,3.998993471,-1
7.141758588,5.470067343,6.024980116,5.373206507,5.798164666,4.862264787,4.950007881,5.799372672,6.450495689,4.198713768,4.764875046,4.752927644,3.660212654,6.683624851,5.342386552,5.607033926,6.750818747,5.393856884,4.094288265,3.732511678,3.922675431,4.894909158,4.492910296,4.529066561,5.208749231,5.825708504,3.252033727,4.486325597,6.77513492,4.877937907,4.410862784,5.014769325,4.754209382,5.341641241,3.018151604,5.163764675,4.431821589,5.001002009,1
4.640413334,5.084809513,4.771599191,5.608074645,3.903497233,5.225107813,4.887351162,3.903176708,3.680933196,4.574904487,4.506926547,4.978634372,6.471896737,5.551942026,4.894630004,5.896649349,3.740126179,3.351030723,5.236961957,3.727934936,4.88029727,6.024918212,4.801333411,3.703088592,3.624512523,6.221731767,4.322042464,3.667656111,4.891232424,5.65740732,3.741250045,5.43394895,4.692333754,4.462746679,6.265853211,4.598449723,5.086059183,3.998993471,-1
4.75255726,5.172419165,4.97190881,3.09695142,3.992136645,5.207817978,5.113515301,3.989256649,4.478787292,4.574904487,5.169756233,3.78506659,3.654532484,4.420259201,5.863746916,3.145302833,4.945728044,3.759595955,4.951293534,6.562213699,5.837919109,4.329904631,5.109756526,5.761033701,6.284295382,5.429685241,5.178049454,4.258033763,4.40744366,5.065761862,5.97509983,4.45507975,6.09484798,6.397420244,3.916190306,4.033134771,5.744145233,2.996984933,1
6.020838216,6.652797648,6.705296776,3.931923172,4.546132971,6.675505842,5.697874764,4.542406126,6.123406079,4.198713768,5.914215192,3.394861739,5.06321461,4.739451793,5.422124019,4.882995369,6.151329908,5.802422116,6.093967225,5.13817169,4.88029727,4.329904631,4.005853444,6.391016898,6.114734881,5.825708504,4.750045959,4.848411415,5.323772219,7.221041745,5.305487091,4.874091501,4.54795729,4.108977798,5.76147531,3.463403296,4.97060549,5.001002009,1
6.087288814,5.014609471,5.673255352,5.859497366,6.684558786,5.075830783,4.948444632,6.683547712,6.970170771,5.327285926,3.817975494,4.886821465,5.057534441,5.058644384,3.569761314,6.620687906,7.356931772,4.985291652,5.808298803,3.714129681,5.837919109,5.459913685,4.314276559,5.565038929,4.530493646,3.845592187,4.322042464,4.02974193,6.240100778,6.629396287,4.633163369,6.691319951,4.486081662,4.63410348,4.814229008,4.355540955,5.624843083,5.001002009,-1
3.974051654,5.022471876,4.737951381,5.708436801,4.767731501,3.967333163,4.373295664,4.766302599,4.518527151,5.703476645,4.278364586,5.380315836,3.648852314,6.799694884,5.949618035,5.317418503,4.346239204,5.802422116,5.52263038,3.709552939,6.795540949,4.894909158,6.035019449,4.73906096,2.946252411,5.429685241,5.392051201,4.620119582,4.356198282,4.666635958,5.413926401,5.712450751,4.403580825,5.164756801,5.257097409,5.247678613,4.855151797,5.001002009,-1
4.919793807,4.373823489,4.562877619,5.813972264,5.631965768,4.439272616,4.601361052,5.63607559,5.224673879,5.327285926,4.888951539,5.678707782,5.051854271,5.668012059,4.097255329,5.607033926,5.551841069,6.210987348,5.236961957,6.543831702,2.965053592,4.894909158,6.343442564,5.35504453,4.19136359,4.637638714,4.964047706,3.801450096,5.272525045,5.446105371,4.744313662,4.733581551,2.877315344,5.689882483,4.309851107,6.139816272,5.50938939,5.001002009,-1
4.52280134,4.533317984,4.625441516,5.920542389,6.030843122,3.978047991,4.574574565,6.03379372,5.463113034,6.079667364,5.427704732,5.747567461,3.955581487,5.058644384,6.20109774,5.317418503,5.386236417,6.61955258,4.951293534,6.154958692,4.88029727,5.459913685,5.197718747,4.935055732,4.540924238,3.845592187,4.964047706,4.088686133,4.438294332,4.145424483,4.738891697,4.316584279,6.527977374,5.25872666,6.00751331,6.047069287,4.997544685,5.001002009,-1
5.117701842,4.578246011,4.977166281,5.637045165,6.208121946,4.259799253,4.623162041,6.205288891,6.340446848,5.703476645,3.791854127,5.403269063,3.949901317,5.377836976,4.348735034,5.607033926,6.591838281,5.802422116,4.665625111,6.15038195,4.88029727,3.764900104,5.506141861,4.109077763,4.371363738,5.825708504,5.820054696,4.679063785,5.354621096,4.924893896,5.522365711,6.133644855,3.51669683,5.783852342,3.657850405,5.477337812,5.651782278,5.001002009,-1
5.753596023,5.339214465,5.459276309,5.286294949,4.701251942,4.666475665,4.700521754,4.703598293,5.123795775,4.198713768,6.341952575,4.534871991,3.949901317,2.795278735,5.311718295,5.896649349,4.98547316,4.985291652,5.808298803,3.306874675,5.837919109,4.894909158,5.814564976,4.725061333,4.20179871,6.221731767,6.890063433,5.269441437,6.270949655,5.709058908,3.396955237,3.75672683,4.919211056,6.314505663,5.503135409,4.912022861,4.878242535,7.005019084,-1
4.793400424,4.656870058,4.879377333,5.321473437,5.820324519,5.49784888,5.153990781,5.823413016,5.169649459,5.703476645,3.566557337,5.866159132,6.7615854,5.987204651,4.870095398,4.593379946,4.786747578,5.393856884,4.094288265,4.721763199,4.88029727,6.024918212,4.710661895,5.35504453,5.446909889,3.845592187,6.462059938,5.860754711,5.787162686,5.11741345,5.630805021,6.971836232,6.301100072,4.020535578,5.94600381,4.346707909,5.536328585,6.003010546,-1
5.584295829,5.183651172,5.470842744,4.631354281,6.008683269,5.530723919,5.15525828,6.003549417,5.964446642,5.327285926,6.599901074,4.890647003,5.352903274,4.855521826,3.017732693,4.882995369,5.992349442,3.351030723,5.236961957,4.717186457,5.837919109,7.154927265,5.019078589,3.087105022,5.277344861,3.053545661,4.536044212,6.451132363,5.303375718,4.525767992,4.961192282,3.197037255,6.239224445,4.551188899,6.401174111,5.238845567,4.762788842,6.003010546,-1
5.044547364,4.591724419,4.381494893,5.354582601,5.997603343,5.177134608,5.076208569,5.992027777,5.762690434,5.703476645,6.740303421,5.529511809,6.75590523,5.145696909,3.986849605,5.172610792,5.79362386,4.168161187,4.951293534,4.712609716,6.795540949,3.764900104,3.915175508,5.145050131,5.107779833,5.033661977,4.108040717,4.222480117,4.819588749,5.305237405,5.741955313,3.616049007,4.692333754,5.076314581,4.051511206,6.126566703,2.561471763,2.996984933,-1
4.0216086,4.37494669,4.133342294,6.225767503,5.111209222,4.228141808,4.799259955,5.108960587,4.255632698,5.703476645,4.340402833,6.692475288,5.347223104,4.043031593,3.545226708,5.317418503,4.187258739,4.57672642,4.665625111,4.708032974,2.965053592,3.764900104,5.635924818,4.319072162,6.352891011,5.429685241,2.396026738,3.403810631,4.335799985,4.713591947,5.072342575,5.433277457,3.166068273,4.197420018,4.506681507,7.018704361,4.647335149,5.001002009,-1
6.205576147,4.550165994,4.904087443,6.029181836,6.185962093,4.10297314,4.802766703,6.181802473,5.588446436,4.951095207,5.541985713,5.946495425,3.938540977,4.333206676,4.508209969,5.607033926,5.392860603,3.759595955,5.808298803,4.703456232,3.922675431,4.894909158,4.532021737,6.391016898,6.183325984,4.637638714,4.750045959,3.994188283,6.652244072,4.121946489,7.306192359,4.454408257,4.54795729,4.7225457,4.949549908,6.453389409,3.873795406,5.001002009,-1
5.617837013,4.76076612,5.125952691,5.919507728,5.177688781,4.392029967,4.767276721,5.177536499,5.530365104,4.574904487,5.688918402,4.668765813,4.24527015,5.174714418,3.796706413,6.765495617,5.227255951,4.168161187,5.379796168,5.73397346,4.88029727,3.764900104,4.798624116,5.957028473,5.118214952,5.033661977,4.750045959,4.282359942,5.818011563,4.192380472,4.39730787,4.037410985,5.269839612,2.881841994,5.244795509,4.903189814,6.217505374,5.001002009,-1
6.503582909,6.078280505,6.389848557,4.94071804,4.712331868,5.5304804,5.021156846,4.713568942,5.288869036,3.822523049,4.395910738,4.316816339,4.24527015,5.464889501,4.765823325,5.607033926,5.028530369,4.57672642,3.665785631,2.890541213,5.837919109,4.894909158,3.694721034,6.573012043,3.533973717,5.825708504,5.606052949,4.872737595,6.734340122,4.976545484,5.178070902,5.854471561,5.207963984,4.816515559,4.297549206,4.33345834,5.443965631,5.001002009,1
3.403021717,4.181756175,3.754278683,6.316817706,4.690172015,4.130247246,4.624640791,4.690968803,4.038591928,6.079667364,3.491458407,6.011529567,5.648272106,5.784082093,4.318066777,5.896649349,4.826492694,3.759595955,3.380117208,5.724819976,3.922675431,3.199895577,5.415470345,5.761033701,4.779084896,4.637638714,6.462059938,5.463115247,3.450322099,7.131825366,5.958833933,6.273651186,5.125463148,6.756716763,4.740417608,5.225595998,4.670425888,5.001002009,-1
5.283742187,4.661362861,4.836266076,4.748271019,5.133369075,5.180543871,4.980427866,5.134995061,4.888413532,4.951095207,4.973845981,5.120179269,5.642591937,6.103274684,3.876443881,4.738187658,4.627767112,5.802422116,5.951133014,5.720168205,4.88029727,3.199895577,4.311567264,6.377017271,4.609519868,3.845592187,6.248058191,4.644445761,5.766766185,5.164369439,5.289221194,5.294781986,5.06358752,5.877822201,7.988119215,4.660281046,5.328511938,6.003010546,-1
4.89065124,4.859607779,4.804721254,4.541338739,6.274601505,4.630434881,5.055041329,6.273975588,6.529975407,5.703476645,3.602474216,4.676416889,4.23390981,4.971591859,3.434820984,4.882995369,5.833368977,6.61955258,4.237122477,4.296201225,6.795540949,5.459913685,3.207657762,2.667116225,5.854631047,3.053545661,4.322042464,3.825776275,5.282977421,4.572723981,4.616897473,7.111842562,4.981086683,4.993399999,4.248341606,4.094966094,3.127194858,6.003010546,-1
6.009519849,4.779860531,4.902510202,3.965032337,4.058616205,5.540221153,5.171820272,4.06182082,3.888803228,3.822523049,5.822790407,4.764404257,5.642591937,3.839909035,5.814677705,3.724533678,4.227003855,5.802422116,3.951454054,5.711014721,4.88029727,5.459913685,3.516080877,3.297099421,4.270389812,5.033661977,5.392051201,4.416153927,6.19930598,3.981078523,5.400371487,3.336875712,4.919211056,4.108977798,6.093626611,4.987103753,5.213058245,5.001002009,1
6.01886171,5.744128306,6.052844709,4.930371426,4.945010325,5.308878284,5.188593514,4.940788966,5.765747346,4.198713768,5.110983158,4.140841602,4.22822964,5.580959534,6.783794617,5.462226215,5.432605719,6.210987348,5.094127745,4.287047741,2.965053592,4.894909158,3.824503992,3.913082991,5.515500991,5.429685241,4.964047706,5.006531579,5.715519012,4.765243534,4.728047766,5.154104162,4.836710219,4.639631119,3.743963705,4.417372278,5.867295839,5.001002009,1
5.504397862,5.196006379,5.480306191,4.679983367,4.778811427,5.034919623,5.090108812,4.776273249,5.68932454,4.574904487,6.403990822,3.635870618,4.22822964,5.900152126,6.336038069,5.607033926,5.233880137,5.393856884,6.236801437,5.701861237,4.88029727,3.199895577,5.545253302,4.529066561,6.76061217,3.053545661,5.820054696,5.596909231,5.231732043,5.544712947,5.51152178,4.175234962,4.774834591,5.17028444,5.589248709,3.852057326,6.525381889,5.001002009,1
5.806415069,5.056729496,5.241091291,4.228870995,5.05580959,5.197590188,5.062054826,5.060325975,6.673650283,4.574904487,5.130574183,3.643521693,4.534958813,3.839909035,4.213794705,5.462226215,6.475915025,5.802422116,3.094448785,6.732378466,5.837919109,3.764900104,2.987203289,5.537039676,4.280824931,5.033661977,5.820054696,5.884145268,5.797615062,5.61514693,4.053013061,5.156118642,5.496716913,4.733600978,4.482077707,3.759310342,4.58191139,5.001002009,1
